loan_id,loan_amount,region
208778,21825,Midwest
208767,21825,Midwest
208769,21825,Midwest
182826,18625,Midwest
182832,18625,Midwest
160006,15425,Midwest
160005,15425,Midwest
159997,15425,Midwest
159992,15425,Midwest
159995,15425,Midwest
159996,15425,Midwest
263727,37825,Midwest
129246,12225,Midwest
129231,12225,Midwest
129247,12225,Midwest
129224,12225,Midwest
129249,12225,Midwest
129254,12225,Midwest
129248,12225,Midwest
129236,12225,Midwest
129240,12225,Midwest
129241,12225,Midwest
129225,12225,Midwest
252469,34625,Midwest
77224,9025,Midwest
77181,9025,Midwest
77185,9025,Midwest
77207,9025,Midwest
77198,9025,Midwest
77220,9025,Midwest
77180,9025,Midwest
77175,9025,Midwest
248046,31425,Midwest
248048,31425,Midwest
248042,31425,Midwest
208091,21550,Midwest
208089,21550,Midwest
182201,18350,Midwest
182204,18350,Midwest
182168,18350,Midwest
182197,18350,Midwest
182189,18350,Midwest
182190,18350,Midwest
182176,18350,Midwest
182188,18350,Midwest
182198,18350,Midwest
182200,18350,Midwest
159360,15150,Midwest
159383,15150,Midwest
159382,15150,Midwest
159362,15150,Midwest
159361,15150,Midwest
263690,37550,Midwest
114971,11950,Midwest
114985,11950,Midwest
114997,11950,Midwest
114965,11950,Midwest
114964,11950,Midwest
114975,11950,Midwest
114962,11950,Midwest
114970,11950,Midwest
114959,11950,Midwest
114948,11950,Midwest
115005,11950,Midwest
114988,11950,Midwest
114994,11950,Midwest
114955,11950,Midwest
114974,11950,Midwest
252312,34350,Midwest
73498,8750,Midwest
73473,8750,Midwest
73501,8750,Midwest
73497,8750,Midwest
73474,8750,Midwest
73517,8750,Midwest
73525,8750,Midwest
73484,8750,Midwest
73482,8750,Midwest
73514,8750,Midwest
73512,8750,Midwest
73510,8750,Midwest
37181,5550,Midwest
37214,5550,Midwest
37202,5550,Midwest
37180,5550,Midwest
37182,5550,Midwest
37206,5550,Midwest
37194,5550,Midwest
234417,27950,Midwest
234428,27950,Midwest
6097,2350,Midwest
221458,24750,Midwest
221451,24750,Midwest
144344,14875,Midwest
144324,14875,Midwest
144308,14875,Midwest
144283,14875,Midwest
144281,14875,Midwest
144254,14875,Midwest
144330,14875,Midwest
144305,14875,Midwest
144333,14875,Midwest
144314,14875,Midwest
144345,14875,Midwest
144355,14875,Midwest
144320,14875,Midwest
144273,14875,Midwest
144255,14875,Midwest
144338,14875,Midwest
144316,14875,Midwest
144346,14875,Midwest
144272,14875,Midwest
144296,14875,Midwest
263638,37275,Midwest
114365,11675,Midwest
114366,11675,Midwest
114353,11675,Midwest
114376,11675,Midwest
252224,34075,Midwest
252223,34075,Midwest
252222,34075,Midwest
252214,34075,Midwest
71925,8475,Midwest
71899,8475,Midwest
71928,8475,Midwest
71906,8475,Midwest
71905,8475,Midwest
71908,8475,Midwest
71927,8475,Midwest
71890,8475,Midwest
247550,30875,Midwest
35234,5275,Midwest
35244,5275,Midwest
35247,5275,Midwest
35248,5275,Midwest
35262,5275,Midwest
35251,5275,Midwest
35266,5275,Midwest
35250,5275,Midwest
35242,5275,Midwest
35268,5275,Midwest
5542,2075,Midwest
221086,24475,Midwest
221105,24475,Midwest
221094,24475,Midwest
221099,24475,Midwest
221088,24475,Midwest
207599,21275,Midwest
207582,21275,Midwest
207366,21275,Midwest
207561,21275,Midwest
207611,21275,Midwest
207401,21275,Midwest
207333,21275,Midwest
207562,21275,Midwest
207424,21275,Midwest
207603,21275,Midwest
207707,21275,Midwest
207359,21275,Midwest
207400,21275,Midwest
207649,21275,Midwest
207581,21275,Midwest
207374,21275,Midwest
207620,21275,Midwest
207632,21275,Midwest
207771,21275,Midwest
207515,21275,Midwest
207395,21275,Midwest
207765,21275,Midwest
207368,21275,Midwest
207618,21275,Midwest
207435,21275,Midwest
207792,21275,Midwest
207805,21275,Midwest
207598,21275,Midwest
207630,21275,Midwest
207332,21275,Midwest
207383,21275,Midwest
207466,21275,Midwest
207480,21275,Midwest
207793,21275,Midwest
207635,21275,Midwest
207372,21275,Midwest
207654,21275,Midwest
207706,21275,Midwest
207767,21275,Midwest
207328,21275,Midwest
207349,21275,Midwest
207382,21275,Midwest
207732,21275,Midwest
207320,21275,Midwest
207347,21275,Midwest
207525,21275,Midwest
207558,21275,Midwest
207472,21275,Midwest
207573,21275,Midwest
207785,21275,Midwest
207602,21275,Midwest
207672,21275,Midwest
207636,21275,Midwest
207610,21275,Midwest
207690,21275,Midwest
207398,21275,Midwest
207434,21275,Midwest
207762,21275,Midwest
207788,21275,Midwest
207607,21275,Midwest
207509,21275,Midwest
207489,21275,Midwest
207493,21275,Midwest
207536,21275,Midwest
207396,21275,Midwest
207662,21275,Midwest
207776,21275,Midwest
207817,21275,Midwest
207755,21275,Midwest
207319,21275,Midwest
207513,21275,Midwest
207458,21275,Midwest
207612,21275,Midwest
207614,21275,Midwest
207803,21275,Midwest
207510,21275,Midwest
207555,21275,Midwest
207444,21275,Midwest
207522,21275,Midwest
181712,18075,Midwest
181742,18075,Midwest
181698,18075,Midwest
181734,18075,Midwest
181710,18075,Midwest
181749,18075,Midwest
181706,18075,Midwest
181701,18075,Midwest
181756,18075,Midwest
181765,18075,Midwest
181700,18075,Midwest
181766,18075,Midwest
181763,18075,Midwest
181735,18075,Midwest
70114,8200,Midwest
70136,8200,Midwest
70130,8200,Midwest
70097,8200,Midwest
70155,8200,Midwest
70153,8200,Midwest
70161,8200,Midwest
70126,8200,Midwest
70168,8200,Midwest
70106,8200,Midwest
70144,8200,Midwest
70135,8200,Midwest
70151,8200,Midwest
70146,8200,Midwest
247388,30600,Midwest
247386,30600,Midwest
247393,30600,Midwest
247390,30600,Midwest
25438,5000,Midwest
25555,5000,Midwest
25499,5000,Midwest
25536,5000,Midwest
24961,5000,Midwest
25744,5000,Midwest
26322,5000,Midwest
26660,5000,Midwest
26673,5000,Midwest
27096,5000,Midwest
27632,5000,Midwest
27917,5000,Midwest
27981,5000,Midwest
28444,5000,Midwest
28719,5000,Midwest
28840,5000,Midwest
28909,5000,Midwest
28971,5000,Midwest
29250,5000,Midwest
30264,5000,Midwest
30544,5000,Midwest
30827,5000,Midwest
31172,5000,Midwest
31558,5000,Midwest
31776,5000,Midwest
32059,5000,Midwest
32418,5000,Midwest
33390,5000,Midwest
33393,5000,Midwest
33876,5000,Midwest
33979,5000,Midwest
34145,5000,Midwest
25550,5000,Midwest
25761,5000,Midwest
25828,5000,Midwest
26218,5000,Midwest
26364,5000,Midwest
24904,5000,Midwest
28332,5000,Midwest
28497,5000,Midwest
28557,5000,Midwest
28537,5000,Midwest
29023,5000,Midwest
29105,5000,Midwest
29266,5000,Midwest
29708,5000,Midwest
29848,5000,Midwest
29854,5000,Midwest
29899,5000,Midwest
30007,5000,Midwest
30040,5000,Midwest
30418,5000,Midwest
30440,5000,Midwest
30724,5000,Midwest
30992,5000,Midwest
31372,5000,Midwest
31392,5000,Midwest
32297,5000,Midwest
24932,5000,Midwest
32691,5000,Midwest
33200,5000,Midwest
25045,5000,Midwest
33965,5000,Midwest
34149,5000,Midwest
34144,5000,Midwest
34377,5000,Midwest
25216,5000,Midwest
24948,5000,Midwest
25563,5000,Midwest
25551,5000,Midwest
25729,5000,Midwest
26782,5000,Midwest
26897,5000,Midwest
24979,5000,Midwest
27199,5000,Midwest
27219,5000,Midwest
27232,5000,Midwest
28500,5000,Midwest
29407,5000,Midwest
29536,5000,Midwest
29484,5000,Midwest
29707,5000,Midwest
30158,5000,Midwest
31151,5000,Midwest
31262,5000,Midwest
31370,5000,Midwest
31854,5000,Midwest
32184,5000,Midwest
32639,5000,Midwest
33823,5000,Midwest
34287,5000,Midwest
25175,5000,Midwest
25355,5000,Midwest
25385,5000,Midwest
25463,5000,Midwest
25708,5000,Midwest
25715,5000,Midwest
26060,5000,Midwest
26425,5000,Midwest
26486,5000,Midwest
26558,5000,Midwest
26583,5000,Midwest
26706,5000,Midwest
26687,5000,Midwest
27064,5000,Midwest
27155,5000,Midwest
27549,5000,Midwest
27628,5000,Midwest
27704,5000,Midwest
28677,5000,Midwest
28692,5000,Midwest
28892,5000,Midwest
28901,5000,Midwest
29565,5000,Midwest
29697,5000,Midwest
29746,5000,Midwest
29777,5000,Midwest
29846,5000,Midwest
30009,5000,Midwest
29998,5000,Midwest
30239,5000,Midwest
30248,5000,Midwest
24873,5000,Midwest
30439,5000,Midwest
30832,5000,Midwest
31540,5000,Midwest
32186,5000,Midwest
32343,5000,Midwest
32392,5000,Midwest
32813,5000,Midwest
25040,5000,Midwest
33115,5000,Midwest
33225,5000,Midwest
33680,5000,Midwest
33732,5000,Midwest
25063,5000,Midwest
34321,5000,Midwest
34395,5000,Midwest
34506,5000,Midwest
25099,5000,Midwest
25193,5000,Midwest
25292,5000,Midwest
25126,5000,Midwest
25650,5000,Midwest
25731,5000,Midwest
25894,5000,Midwest
26116,5000,Midwest
26834,5000,Midwest
27154,5000,Midwest
27913,5000,Midwest
27922,5000,Midwest
28364,5000,Midwest
28381,5000,Midwest
28430,5000,Midwest
28515,5000,Midwest
28645,5000,Midwest
28654,5000,Midwest
29138,5000,Midwest
29201,5000,Midwest
29342,5000,Midwest
29596,5000,Midwest
29803,5000,Midwest
30468,5000,Midwest
30501,5000,Midwest
30641,5000,Midwest
31448,5000,Midwest
31976,5000,Midwest
32100,5000,Midwest
32219,5000,Midwest
32273,5000,Midwest
32284,5000,Midwest
32562,5000,Midwest
32840,5000,Midwest
32855,5000,Midwest
32902,5000,Midwest
33202,5000,Midwest
33471,5000,Midwest
33574,5000,Midwest
33616,5000,Midwest
33753,5000,Midwest
33762,5000,Midwest
33844,5000,Midwest
33957,5000,Midwest
34252,5000,Midwest
25822,5000,Midwest
25857,5000,Midwest
25959,5000,Midwest
26002,5000,Midwest
26062,5000,Midwest
26424,5000,Midwest
26833,5000,Midwest
27085,5000,Midwest
27312,5000,Midwest
27347,5000,Midwest
27495,5000,Midwest
27611,5000,Midwest
28217,5000,Midwest
28783,5000,Midwest
28875,5000,Midwest
28907,5000,Midwest
29119,5000,Midwest
25011,5000,Midwest
30153,5000,Midwest
30774,5000,Midwest
30800,5000,Midwest
30825,5000,Midwest
30983,5000,Midwest
31087,5000,Midwest
31179,5000,Midwest
31369,5000,Midwest
32241,5000,Midwest
32375,5000,Midwest
33121,5000,Midwest
33242,5000,Midwest
33303,5000,Midwest
33767,5000,Midwest
33855,5000,Midwest
34061,5000,Midwest
34116,5000,Midwest
25491,5000,Midwest
25600,5000,Midwest
26067,5000,Midwest
26409,5000,Midwest
26824,5000,Midwest
27735,5000,Midwest
27949,5000,Midwest
28186,5000,Midwest
28271,5000,Midwest
28349,5000,Midwest
28592,5000,Midwest
28558,5000,Midwest
29406,5000,Midwest
30136,5000,Midwest
30191,5000,Midwest
30593,5000,Midwest
30805,5000,Midwest
30991,5000,Midwest
31133,5000,Midwest
31420,5000,Midwest
31904,5000,Midwest
32853,5000,Midwest
32960,5000,Midwest
33044,5000,Midwest
33119,5000,Midwest
33109,5000,Midwest
33579,5000,Midwest
33623,5000,Midwest
33685,5000,Midwest
33974,5000,Midwest
34420,5000,Midwest
34431,5000,Midwest
34502,5000,Midwest
25108,5000,Midwest
25312,5000,Midwest
26239,5000,Midwest
26832,5000,Midwest
26941,5000,Midwest
27292,5000,Midwest
27343,5000,Midwest
27892,5000,Midwest
28081,5000,Midwest
28272,5000,Midwest
28538,5000,Midwest
28755,5000,Midwest
28896,5000,Midwest
29069,5000,Midwest
29068,5000,Midwest
29457,5000,Midwest
29500,5000,Midwest
29494,5000,Midwest
29583,5000,Midwest
30634,5000,Midwest
30693,5000,Midwest
31059,5000,Midwest
31132,5000,Midwest
31621,5000,Midwest
31990,5000,Midwest
32329,5000,Midwest
32476,5000,Midwest
32828,5000,Midwest
33144,5000,Midwest
33241,5000,Midwest
33419,5000,Midwest
33708,5000,Midwest
34236,5000,Midwest
25410,5000,Midwest
26291,5000,Midwest
26406,5000,Midwest
26575,5000,Midwest
26669,5000,Midwest
27306,5000,Midwest
27403,5000,Midwest
27613,5000,Midwest
28098,5000,Midwest
28806,5000,Midwest
29185,5000,Midwest
29106,5000,Midwest
29039,5000,Midwest
29317,5000,Midwest
29357,5000,Midwest
29475,5000,Midwest
29537,5000,Midwest
30319,5000,Midwest
30384,5000,Midwest
31254,5000,Midwest
31495,5000,Midwest
34102,5000,Midwest
34347,5000,Midwest
25195,5000,Midwest
25483,5000,Midwest
25808,5000,Midwest
26191,5000,Midwest
26426,5000,Midwest
26638,5000,Midwest
26900,5000,Midwest
26934,5000,Midwest
27081,5000,Midwest
27146,5000,Midwest
27405,5000,Midwest
27542,5000,Midwest
27540,5000,Midwest
27860,5000,Midwest
28089,5000,Midwest
28064,5000,Midwest
28093,5000,Midwest
24826,5000,Midwest
28508,5000,Midwest
28567,5000,Midwest
29001,5000,Midwest
30636,5000,Midwest
30833,5000,Midwest
30838,5000,Midwest
30899,5000,Midwest
31767,5000,Midwest
32467,5000,Midwest
32564,5000,Midwest
32928,5000,Midwest
33034,5000,Midwest
33096,5000,Midwest
33342,5000,Midwest
33619,5000,Midwest
33733,5000,Midwest
34303,5000,Midwest
25176,5000,Midwest
25291,5000,Midwest
25561,5000,Midwest
25714,5000,Midwest
26464,5000,Midwest
26691,5000,Midwest
26745,5000,Midwest
27086,5000,Midwest
27133,5000,Midwest
27194,5000,Midwest
28065,5000,Midwest
28085,5000,Midwest
28238,5000,Midwest
28259,5000,Midwest
28380,5000,Midwest
28665,5000,Midwest
29022,5000,Midwest
29419,5000,Midwest
29449,5000,Midwest
29690,5000,Midwest
29760,5000,Midwest
30047,5000,Midwest
30287,5000,Midwest
30173,5000,Midwest
30124,5000,Midwest
30227,5000,Midwest
30491,5000,Midwest
30762,5000,Midwest
30748,5000,Midwest
31451,5000,Midwest
32124,5000,Midwest
32243,5000,Midwest
32578,5000,Midwest
32683,5000,Midwest
32854,5000,Midwest
33311,5000,Midwest
33848,5000,Midwest
25218,5000,Midwest
25552,5000,Midwest
25917,5000,Midwest
26013,5000,Midwest
26121,5000,Midwest
26523,5000,Midwest
26943,5000,Midwest
27074,5000,Midwest
27253,5000,Midwest
27396,5000,Midwest
27519,5000,Midwest
27469,5000,Midwest
27734,5000,Midwest
27725,5000,Midwest
28076,5000,Midwest
28595,5000,Midwest
28831,5000,Midwest
28914,5000,Midwest
29380,5000,Midwest
29460,5000,Midwest
29758,5000,Midwest
29946,5000,Midwest
30306,5000,Midwest
30389,5000,Midwest
30619,5000,Midwest
30786,5000,Midwest
30862,5000,Midwest
31021,5000,Midwest
31178,5000,Midwest
31283,5000,Midwest
31493,5000,Midwest
32093,5000,Midwest
32220,5000,Midwest
32250,5000,Midwest
32513,5000,Midwest
33473,5000,Midwest
33789,5000,Midwest
34133,5000,Midwest
34373,5000,Midwest
25462,5000,Midwest
25458,5000,Midwest
25504,5000,Midwest
25666,5000,Midwest
25887,5000,Midwest
26110,5000,Midwest
26231,5000,Midwest
26323,5000,Midwest
26551,5000,Midwest
26642,5000,Midwest
26998,5000,Midwest
27621,5000,Midwest
27765,5000,Midwest
24944,5000,Midwest
27951,5000,Midwest
28061,5000,Midwest
28383,5000,Midwest
28608,5000,Midwest
28666,5000,Midwest
28816,5000,Midwest
29337,5000,Midwest
29416,5000,Midwest
29599,5000,Midwest
30307,5000,Midwest
30185,5000,Midwest
30347,5000,Midwest
30811,5000,Midwest
31450,5000,Midwest
31827,5000,Midwest
31835,5000,Midwest
32170,5000,Midwest
32552,5000,Midwest
33292,5000,Midwest
33330,5000,Midwest
33449,5000,Midwest
33599,5000,Midwest
34369,5000,Midwest
25204,5000,Midwest
25136,5000,Midwest
25138,5000,Midwest
25443,5000,Midwest
25659,5000,Midwest
26098,5000,Midwest
26457,5000,Midwest
26878,5000,Midwest
26877,5000,Midwest
27097,5000,Midwest
27063,5000,Midwest
27229,5000,Midwest
27479,5000,Midwest
28295,5000,Midwest
29191,5000,Midwest
29159,5000,Midwest
29248,5000,Midwest
29564,5000,Midwest
29742,5000,Midwest
29756,5000,Midwest
30155,5000,Midwest
30446,5000,Midwest
30472,5000,Midwest
31118,5000,Midwest
31460,5000,Midwest
31903,5000,Midwest
31942,5000,Midwest
32133,5000,Midwest
33080,5000,Midwest
33450,5000,Midwest
33534,5000,Midwest
33792,5000,Midwest
34114,5000,Midwest
34163,5000,Midwest
25418,5000,Midwest
25750,5000,Midwest
25773,5000,Midwest
26365,5000,Midwest
27047,5000,Midwest
27280,5000,Midwest
27822,5000,Midwest
27947,5000,Midwest
28062,5000,Midwest
28075,5000,Midwest
28150,5000,Midwest
28377,5000,Midwest
28970,5000,Midwest
29072,5000,Midwest
29376,5000,Midwest
29512,5000,Midwest
24869,5000,Midwest
30020,5000,Midwest
30421,5000,Midwest
30530,5000,Midwest
30720,5000,Midwest
30704,5000,Midwest
30767,5000,Midwest
31334,5000,Midwest
31728,5000,Midwest
25028,5000,Midwest
31859,5000,Midwest
31974,5000,Midwest
33563,5000,Midwest
25299,5000,Midwest
25212,5000,Midwest
25287,5000,Midwest
25490,5000,Midwest
26043,5000,Midwest
26840,5000,Midwest
27144,5000,Midwest
27543,5000,Midwest
27814,5000,Midwest
27864,5000,Midwest
28490,5000,Midwest
28668,5000,Midwest
28788,5000,Midwest
28832,5000,Midwest
28867,5000,Midwest
29037,5000,Midwest
29307,5000,Midwest
30254,5000,Midwest
30195,5000,Midwest
30697,5000,Midwest
30728,5000,Midwest
31732,5000,Midwest
32092,5000,Midwest
32147,5000,Midwest
32477,5000,Midwest
32577,5000,Midwest
33354,5000,Midwest
33679,5000,Midwest
34002,5000,Midwest
33998,5000,Midwest
34030,5000,Midwest
34138,5000,Midwest
34442,5000,Midwest
25356,5000,Midwest
25434,5000,Midwest
25570,5000,Midwest
25657,5000,Midwest
25915,5000,Midwest
26273,5000,Midwest
26430,5000,Midwest
27148,5000,Midwest
27225,5000,Midwest
27367,5000,Midwest
27593,5000,Midwest
27720,5000,Midwest
27852,5000,Midwest
27896,5000,Midwest
27946,5000,Midwest
27996,5000,Midwest
28486,5000,Midwest
28503,5000,Midwest
28631,5000,Midwest
28650,5000,Midwest
28857,5000,Midwest
28850,5000,Midwest
28925,5000,Midwest
29203,5000,Midwest
29706,5000,Midwest
29586,5000,Midwest
29747,5000,Midwest
29796,5000,Midwest
30065,5000,Midwest
30585,5000,Midwest
30745,5000,Midwest
30912,5000,Midwest
31119,5000,Midwest
31568,5000,Midwest
31816,5000,Midwest
31943,5000,Midwest
32052,5000,Midwest
32394,5000,Midwest
32527,5000,Midwest
32609,5000,Midwest
32674,5000,Midwest
32859,5000,Midwest
32875,5000,Midwest
32999,5000,Midwest
33041,5000,Midwest
33161,5000,Midwest
33269,5000,Midwest
33577,5000,Midwest
33721,5000,Midwest
34281,5000,Midwest
25203,5000,Midwest
24962,5000,Midwest
25878,5000,Midwest
25960,5000,Midwest
25977,5000,Midwest
26017,5000,Midwest
27200,5000,Midwest
27877,5000,Midwest
27994,5000,Midwest
28094,5000,Midwest
28374,5000,Midwest
28987,5000,Midwest
29197,5000,Midwest
29539,5000,Midwest
29581,5000,Midwest
29702,5000,Midwest
30275,5000,Midwest
30460,5000,Midwest
30476,5000,Midwest
31376,5000,Midwest
31383,5000,Midwest
31755,5000,Midwest
31860,5000,Midwest
32065,5000,Midwest
32176,5000,Midwest
32218,5000,Midwest
32283,5000,Midwest
32391,5000,Midwest
32558,5000,Midwest
32570,5000,Midwest
32857,5000,Midwest
33160,5000,Midwest
34394,5000,Midwest
34430,5000,Midwest
25198,5000,Midwest
25382,5000,Midwest
25461,5000,Midwest
25537,5000,Midwest
25500,5000,Midwest
25620,5000,Midwest
25936,5000,Midwest
26290,5000,Midwest
26292,5000,Midwest
26253,5000,Midwest
26259,5000,Midwest
26399,5000,Midwest
26789,5000,Midwest
26936,5000,Midwest
24983,5000,Midwest
24905,5000,Midwest
27766,5000,Midwest
27796,5000,Midwest
27995,5000,Midwest
27998,5000,Midwest
28290,5000,Midwest
28646,5000,Midwest
28707,5000,Midwest
29563,5000,Midwest
29673,5000,Midwest
30041,5000,Midwest
30355,5000,Midwest
30498,5000,Midwest
30505,5000,Midwest
30592,5000,Midwest
31502,5000,Midwest
24879,5000,Midwest
32588,5000,Midwest
33257,5000,Midwest
33613,5000,Midwest
33899,5000,Midwest
34160,5000,Midwest
34232,5000,Midwest
25127,5000,Midwest
25192,5000,Midwest
25386,5000,Midwest
25482,5000,Midwest
25889,5000,Midwest
25935,5000,Midwest
26823,5000,Midwest
26773,5000,Midwest
26772,5000,Midwest
26898,5000,Midwest
27004,5000,Midwest
27259,5000,Midwest
27878,5000,Midwest
27912,5000,Midwest
28080,5000,Midwest
28370,5000,Midwest
28621,5000,Midwest
29190,5000,Midwest
29202,5000,Midwest
29352,5000,Midwest
30019,5000,Midwest
30423,5000,Midwest
30640,5000,Midwest
31120,5000,Midwest
31270,5000,Midwest
31382,5000,Midwest
31464,5000,Midwest
31559,5000,Midwest
31678,5000,Midwest
31905,5000,Midwest
32037,5000,Midwest
32028,5000,Midwest
32223,5000,Midwest
32420,5000,Midwest
32517,5000,Midwest
32555,5000,Midwest
32893,5000,Midwest
32994,5000,Midwest
33187,5000,Midwest
33327,5000,Midwest
33763,5000,Midwest
33973,5000,Midwest
25092,5000,Midwest
25124,5000,Midwest
26004,5000,Midwest
26014,5000,Midwest
26148,5000,Midwest
26164,5000,Midwest
26355,5000,Midwest
26530,5000,Midwest
26869,5000,Midwest
27084,5000,Midwest
27163,5000,Midwest
27172,5000,Midwest
28304,5000,Midwest
28676,5000,Midwest
24908,5000,Midwest
28663,5000,Midwest
28846,5000,Midwest
28988,5000,Midwest
29263,5000,Midwest
29401,5000,Midwest
29417,5000,Midwest
29683,5000,Midwest
29736,5000,Midwest
29741,5000,Midwest
29802,5000,Midwest
29799,5000,Midwest
29749,5000,Midwest
29849,5000,Midwest
29898,5000,Midwest
30059,5000,Midwest
30573,5000,Midwest
31238,5000,Midwest
31342,5000,Midwest
31343,5000,Midwest
31554,5000,Midwest
31734,5000,Midwest
31820,5000,Midwest
32713,5000,Midwest
33464,5000,Midwest
33576,5000,Midwest
33827,5000,Midwest
34128,5000,Midwest
34148,5000,Midwest
25384,5000,Midwest
25980,5000,Midwest
26020,5000,Midwest
26393,5000,Midwest
26421,5000,Midwest
26484,5000,Midwest
26423,5000,Midwest
26555,5000,Midwest
26738,5000,Midwest
26961,5000,Midwest
24980,5000,Midwest
27269,5000,Midwest
27664,5000,Midwest
27767,5000,Midwest
27895,5000,Midwest
27911,5000,Midwest
24887,5000,Midwest
28985,5000,Midwest
29145,5000,Midwest
29236,5000,Midwest
29291,5000,Midwest
29318,5000,Midwest
29498,5000,Midwest
29732,5000,Midwest
30471,5000,Midwest
30699,5000,Midwest
30783,5000,Midwest
24922,5000,Midwest
30885,5000,Midwest
31218,5000,Midwest
31317,5000,Midwest
32546,5000,Midwest
32779,5000,Midwest
32819,5000,Midwest
32852,5000,Midwest
33239,5000,Midwest
33822,5000,Midwest
33921,5000,Midwest
34276,5000,Midwest
25093,5000,Midwest
25766,5000,Midwest
26659,5000,Midwest
26614,5000,Midwest
26910,5000,Midwest
26920,5000,Midwest
27091,5000,Midwest
27270,5000,Midwest
27401,5000,Midwest
27494,5000,Midwest
27410,5000,Midwest
27802,5000,Midwest
28056,5000,Midwest
28499,5000,Midwest
28990,5000,Midwest
29900,5000,Midwest
29956,5000,Midwest
30396,5000,Midwest
31593,5000,Midwest
32240,5000,Midwest
32616,5000,Midwest
32803,5000,Midwest
32841,5000,Midwest
33125,5000,Midwest
33710,5000,Midwest
24941,5000,Midwest
34072,5000,Midwest
34397,5000,Midwest
25241,5000,Midwest
25230,5000,Midwest
25383,5000,Midwest
25569,5000,Midwest
25924,5000,Midwest
26109,5000,Midwest
26586,5000,Midwest
26743,5000,Midwest
26783,5000,Midwest
27011,5000,Midwest
27201,5000,Midwest
27223,5000,Midwest
27701,5000,Midwest
27818,5000,Midwest
28102,5000,Midwest
28136,5000,Midwest
28261,5000,Midwest
28373,5000,Midwest
28561,5000,Midwest
28504,5000,Midwest
28568,5000,Midwest
29120,5000,Midwest
29340,5000,Midwest
29737,5000,Midwest
30391,5000,Midwest
30571,5000,Midwest
30792,5000,Midwest
31870,5000,Midwest
32077,5000,Midwest
32128,5000,Midwest
32376,5000,Midwest
32464,5000,Midwest
32553,5000,Midwest
32720,5000,Midwest
32783,5000,Midwest
32827,5000,Midwest
32964,5000,Midwest
33114,5000,Midwest
33700,5000,Midwest
33893,5000,Midwest
33892,5000,Midwest
34253,5000,Midwest
34419,5000,Midwest
34447,5000,Midwest
25194,5000,Midwest
25455,5000,Midwest
26061,5000,Midwest
26160,5000,Midwest
26174,5000,Midwest
26257,5000,Midwest
26422,5000,Midwest
26674,5000,Midwest
26809,5000,Midwest
26907,5000,Midwest
27366,5000,Midwest
27395,5000,Midwest
27456,5000,Midwest
27562,5000,Midwest
27859,5000,Midwest
27894,5000,Midwest
28137,5000,Midwest
28154,5000,Midwest
28565,5000,Midwest
28664,5000,Midwest
28810,5000,Midwest
28871,5000,Midwest
29081,5000,Midwest
29410,5000,Midwest
29659,5000,Midwest
30052,5000,Midwest
30130,5000,Midwest
31500,5000,Midwest
31492,5000,Midwest
32136,5000,Midwest
32525,5000,Midwest
32618,5000,Midwest
32798,5000,Midwest
33436,5000,Midwest
33699,5000,Midwest
33857,5000,Midwest
33962,5000,Midwest
34041,5000,Midwest
34040,5000,Midwest
34508,5000,Midwest
25137,5000,Midwest
25234,5000,Midwest
25097,5000,Midwest
26741,5000,Midwest
27002,5000,Midwest
27062,5000,Midwest
27351,5000,Midwest
24845,5000,Midwest
28159,5000,Midwest
28214,5000,Midwest
28498,5000,Midwest
28555,5000,Midwest
29350,5000,Midwest
29454,5000,Midwest
29458,5000,Midwest
29430,5000,Midwest
29569,5000,Midwest
29804,5000,Midwest
30467,5000,Midwest
24837,5000,Midwest
31182,5000,Midwest
31206,5000,Midwest
31777,5000,Midwest
25029,5000,Midwest
33008,5000,Midwest
33366,5000,Midwest
33681,5000,Midwest
24940,5000,Midwest
34004,5000,Midwest
34062,5000,Midwest
34483,5000,Midwest
25409,5000,Midwest
25494,5000,Midwest
26214,5000,Midwest
26372,5000,Midwest
26876,5000,Midwest
27143,5000,Midwest
27267,5000,Midwest
27594,5000,Midwest
28884,5000,Midwest
28976,5000,Midwest
29114,5000,Midwest
29160,5000,Midwest
29276,5000,Midwest
29326,5000,Midwest
29344,5000,Midwest
29444,5000,Midwest
29819,5000,Midwest
30072,5000,Midwest
30473,5000,Midwest
30913,5000,Midwest
31092,5000,Midwest
31260,5000,Midwest
31292,5000,Midwest
31605,5000,Midwest
32143,5000,Midwest
32856,5000,Midwest
32896,5000,Midwest
34174,5000,Midwest
34453,5000,Midwest
34510,5000,Midwest
25298,5000,Midwest
25326,5000,Midwest
25914,5000,Midwest
26076,5000,Midwest
24969,5000,Midwest
26217,5000,Midwest
26478,5000,Midwest
26836,5000,Midwest
27006,5000,Midwest
27082,5000,Midwest
27179,5000,Midwest
24991,5000,Midwest
27420,5000,Midwest
27411,5000,Midwest
27654,5000,Midwest
28036,5000,Midwest
28357,5000,Midwest
28556,5000,Midwest
28762,5000,Midwest
28888,5000,Midwest
28904,5000,Midwest
29818,5000,Midwest
30351,5000,Midwest
30635,5000,Midwest
31447,5000,Midwest
31566,5000,Midwest
32142,5000,Midwest
32839,5000,Midwest
33091,5000,Midwest
34415,5000,Midwest
34448,5000,Midwest
25280,5000,Midwest
25387,5000,Midwest
25474,5000,Midwest
25876,5000,Midwest
26072,5000,Midwest
26141,5000,Midwest
26283,5000,Midwest
26622,5000,Midwest
26718,5000,Midwest
26968,5000,Midwest
27260,5000,Midwest
